"SYMBOL","OPEN","HIGH","LOW","CLOSE","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","HI_52_WK","LO_52_WK"
"Nifty CPSE",6314.95,6348.1,6297.65,6333.75,6317.2,0,0,2025-08-11,0,7477.4,5284.25
"Nifty GrowSect 15",11144.8,11278.3,11104.2,11250.3,11148.7,0,0,2025-08-11,0,13065.05,9722.65
"Nifty50 PR 2x Lev",13089.1,13335.4,13065.15,13318.5,13086.25,0,0,2025-08-11,0,16297.55,10678.25
"Nifty50 PR 1x Inv",210.55,210.75,208.55,208.7,210.5,0,0,2025-08-11,0,232.4,188.15
"Nifty50 TR 2x Lev",19471.5,19837.85,19435.85,19812.75,19466.65,0,0,2025-08-11,0,23715.35,15663.75
"Nifty50 TR 1x Inv",172.8,172.95,171.15,171.25,172.75,0,0,2025-08-11,0,192.05,156.1
"Nifty50 Value 20",12304.55,12404.6,12296.9,12389.15,12307.45,0,0,2025-08-11,0,14731.65,11375.5
"Nifty Mid Liq 15",14660.8,14844.05,14615.65,14820,14644.7,0,0,2025-08-11,0,15919.5,11541.7
"Nifty Pvt Bank",26568.9,26885.4,26513.3,26779,26564.7,0,0,2025-08-11,0,28577.65,23508.05
"NIFTY100 Qualty30",5430.35,5468.25,5408.1,5462,5431.05,0,0,2025-08-11,0,0,0
"Nifty GS 8 13Yr",2932.61,2932.98,2923.64,2927.23,2932.08,0,0,2025-08-11,0,0,0
"Nifty GS 10Yr",2599.62,2599.62,2591.91,2594.61,2599.17,0,0,2025-08-11,0,0,0
"Nifty GS 10Yr Cln",909.6,909.6,906.86,907.82,909.6,0,0,2025-08-11,0,0,0
"Nifty GS 4 8Yr",3175.83,3175.83,3169.59,3169.59,3175.25,0,0,2025-08-11,0,0,0
"Nifty GS 11 15Yr",3211.57,3211.57,3201.12,3201.12,3210.96,0,0,2025-08-11,0,0,0
"Nifty GS 15YrPlus",3469.69,3469.69,3445.88,3451.41,3469.01,0,0,2025-08-11,0,0,0
"Nifty GS Compsite",3018.98,3019.22,3007.86,3010.68,3018.43,0,0,2025-08-11,0,0,0
"NIFTY HEALTHCARE",14134.05,14394.95,14096.85,14301.2,14135.55,0,0,2025-08-11,0,15108.8,6482.8
"NIFTY CONSR DURBL",37244.05,37367.25,36686.95,37277.5,37549.6,0,0,2025-08-11,0,44426.55,14089.55
"NIFTY OIL AND GAS",11023.3,11073.4,10929.8,11059.95,10989.15,0,0,2025-08-11,0,13607.2,4632.7
"NIFTY500 MULTICAP",15632.8,15764.45,15591.05,15750.5,15632.45,0,0,2025-08-11,0,17112.15,5531.55
"NIFTY LARGEMID250",15760.75,15900.95,15727.05,15886.85,15760.3,0,0,2025-08-11,0,17095.2,5635.2
"NIFTY MID SELECT",12493.5,12631.3,12452.5,12610.5,12506.3,0,0,2025-08-11,0,13537.8,5520.25
"NIFTY TOTAL MKT",12635.15,12745.75,12608.75,12736.3,12632.35,0,0,2025-08-11,0,13842.6,6252.1
"NIFTY MICROCAP250",23093.3,23154.5,22899.15,23119.05,23072.85,0,0,2025-08-11,0,26476.9,5802.95
"NIFTY IND DIGITAL",8635.8,8760.05,8609.35,8749.55,8641.35,0,0,2025-08-11,0,10152.15,4755.25
"Nifty Tata 25 Cap",14471.85,14637.35,14431.55,14613.8,14486.15,0,0,2025-08-11,0,18764.95,9887.45
"Nifty MidSml Hlth",43559,44018.75,43354.5,43979.3,43592.4,0,0,2025-08-11,0,46103.35,20019.15
"Nifty Multi Mfg",14649.95,14781.05,14596.35,14755.3,14659.65,0,0,2025-08-11,0,16253.65,8394.35
"Nifty Multi Infra",13661.1,13787.15,13638.5,13775.55,13640.45,0,0,2025-08-11,0,15154.1,8010.1
"BHARATBOND-APR30",1540.9,1540.9,1539.68,1539.68,1540.6,0,0,2025-08-11,0,0,0
"BHARATBOND-APR31",1406.11,1406.11,1404.18,1404.18,1405.85,0,0,2025-08-11,0,0,0
"BHARATBOND-APR32",1281.7,1281.7,1281.69,1281.69,1281.46,0,0,2025-08-11,0,0,0
"BHARATBOND-APR33",1245.13,1245.13,1245.12,1245.12,1244.89,0,0,2025-08-11,0,0,0
"Nifty Ind Defence",7606.9,7842.65,7584.75,7700.75,7607.9,0,0,2025-08-11,0,9195.15,3374.95
"Nifty Ind Tourism",8923.3,9037.55,8914.55,9021.4,8939.2,0,0,2025-08-11,0,9497.2,6058.05
"Nifty Capital Mkt",4327.1,4352.75,4301.15,4343.65,4318.5,0,0,2025-08-11,0,4768,2009.6
"Nifty500Momentm50",50555.55,51154.4,50432.85,51080.75,50603.1,0,0,2025-08-11,0,0,0
"NiftyMS400 MQ 100",47251.35,47590.55,47040.3,47499.8,47270,0,0,2025-08-11,0,0,0
"NiftySml250MQ 100",44213.75,44459.9,43893.75,44389.5,44249.05,0,0,2025-08-11,0,0,0
"Nifty Top 10 EW",9289.6,9375.55,9272.8,9359.15,9286.65,0,0,2025-08-11,0,0,0
"Nifty AQL 30",21661.4,21809.55,21564.95,21780.85,21662.05,0,0,2025-08-11,0,0,0
"Nifty AQLV 30",20012.9,20148,19931.45,20114.05,20014.55,0,0,2025-08-11,0,0,0
"Nifty EV",2855.6,2871.45,2839.1,2868.6,2853.1,0,0,2025-08-11,0,0,0
"Nifty HighBeta 50",3536.55,3570.75,3523.4,3566.75,3533.85,0,0,2025-08-11,0,0,0
"Nifty New Consump",11408.75,11541.25,11375.6,11532.3,11420.25,0,0,2025-08-11,0,0,0
"Nifty Corp MAATR",35141,35616.9,35062.5,35543.6,35087.35,0,0,2025-08-11,0,0,0
"Nifty Low Vol 50",24300.95,24487.6,24193.8,24464.35,24298.4,0,0,2025-08-11,0,0,0
"Nifty Mobility",20611.65,20845.75,20557.75,20822.15,20582.7,0,0,2025-08-11,0,0,0
"Nifty Qlty LV 30",16640.3,16748.9,16554.55,16722.75,16645.75,0,0,2025-08-11,0,0,0
"Nifty Sml250 Q50",26460.3,26611.15,26317.65,26570.5,26469.75,0,0,2025-08-11,0,0,0
"Nifty Top 15 EW",9968.5,10054.25,9959.8,10047.85,9964.7,0,0,2025-08-11,0,0,0
"Nifty100 Alpha 30",17817.15,18020.05,17785.7,18000.2,17815.6,0,0,2025-08-11,0,0,0
"Nifty100 Enh ESG",4830.8,4880,4822.35,4876.45,4829.65,0,0,2025-08-11,0,0,0
"Nifty200 Value 30",12688.05,12793.45,12660.15,12780.25,12652.1,0,0,2025-08-11,0,0,0
"Nifty500 EW",13829.9,13924.95,13765.35,13909,13829.8,0,0,2025-08-11,0,0,0
"Nifty Multi MQ 50",40105.35,40395.6,39959.95,40304.8,40116.75,0,0,2025-08-11,0,0,0
"Nifty500 Value 50",13698.5,13802.65,13672.55,13788.05,13663.65,0,0,2025-08-11,0,0,0
"Nifty Top 20 EW",8853.15,8941,8839.6,8931.95,8849.85,0,0,2025-08-11,0,0,0
"Nifty CoreHousing",15767.45,15956.65,15754.55,15930.55,15794.85,0,0,2025-08-11,0,17961.7,13680.9
"Nifty FinSerExBnk",28898.15,29230.05,28816,29175.85,28868.75,0,0,2025-08-11,0,31050.5,21702.4
"Nifty Housing",11247.05,11375.25,11243.15,11369.75,11253.6,0,0,2025-08-11,0,12386.3,9839.7
"Nifty IPO",2046.4,2062,2034.85,2059.85,2044.9,0,0,2025-08-11,0,2387.55,1617.15
"Nifty MS Fin Serv",17755,17968.1,17702.05,17931.3,17735.95,0,0,2025-08-11,0,19281.05,12407.95
"Nifty MS Ind Cons",19060.15,19265.55,19010.95,19250.7,19121.7,0,0,2025-08-11,0,21008.1,14493.4
"Nifty MS IT Telcm",9217.75,9268.4,9145.4,9249.2,9215.4,0,0,2025-08-11,0,11723.2,7836
"Nifty NonCyc Cons",15906.75,16091.2,15876.75,16075.85,15938.4,0,0,2025-08-11,0,18289.65,13081.55
"Nifty Rural",14668.4,14796.35,14660.2,14784.8,14660.8,0,0,2025-08-11,0,16370.1,12304.35
"Nifty Shariah 25",7988,8074.7,7959.4,8058.6,7994.2,0,0,2025-08-11,0,9449.55,7121.55
"Nifty Trans Logis",23130.45,23425,23071.55,23388.1,23106,0,0,2025-08-11,0,26170.5,16828.35
"Nifty50 Shariah",4505.65,4555.7,4498.15,4548.95,4508.8,0,0,2025-08-11,0,5677.9,4235.9
"Nifty500 LMS Eql",17236.1,17373.95,17180.05,17356.65,17238.05,0,0,2025-08-11,0,18838.1,14014.4
"Nifty500 Shariah",6859.85,6914.75,6834.25,6906.85,6865.95,0,0,2025-08-11,0,8238.85,6004.55
"Nifty500 Qlty50",18657.65,18767,18556.7,18739.6,18678.9,0,0,2025-08-11,0,0,0
"Nifty500 LowVol50",21027.05,21161.55,20932.9,21136.35,21014.65,0,0,2025-08-11,0,0,0
"Nifty500 MQVLv50",29874.45,30045.05,29708.4,30015.45,29868.85,0,0,2025-08-11,0,0,0
"Nifty 50",24563.35,24702.6,24465.65,24487.4,24585.05,2678525303,791085577371.19,2025-08-12,29755013,26277.35,21743.65
"NIFTY50 EQL Wgt",30893.55,31061.15,30843.75,30863.1,30906.85,0,0,2025-08-12,0,0,0
"NIFTY100 EQL Wgt",32094.75,32243,32025.65,32046.05,32084.45,0,0,2025-08-12,0,0,0
"NIFTY100 LowVol30",19819,19918,19758.2,19774.15,19808.4,0,0,2025-08-12,0,0,0
"NIFTY Alpha 50",50023.05,50075.65,49700.85,49756.75,49891.35,0,0,2025-08-12,0,0,0
"NIFTY MIDCAP 150",21013.85,21052.6,20917.9,20935.2,20983.8,0,0,2025-08-12,0,22515.4,17269.5
"NIFTY SMLCAP 50",8474.5,8512.55,8431.85,8473.45,8457.4,0,0,2025-08-12,0,9505.5,6776.05
"NIFTY SMLCAP 250",16646,16685.75,16598.5,16621.2,16617,0,0,2025-08-12,0,18688.3,13314.7
"NIFTY MIDSML 400",19447.85,19485.75,19371.4,19390.5,19417.9,0,0,2025-08-12,0,21177.6,15832.85
"NIFTY200 QUALTY30",20150.9,20260.25,20073.3,20091.95,20126.45,0,0,2025-08-12,0,0,0
"Nifty FinSrv25 50",28335.05,28393.25,28083.8,28106.2,28361.6,0,0,2025-08-12,0,0,0
"NIFTY AlphaLowVol",26032.15,26090.5,25914.95,25934,26030.95,0,0,2025-08-12,0,0,0
"Nifty200Momentm30",29977.9,30020.5,29756.85,29783.6,29975.5,0,0,2025-08-12,0,0,0
"Nifty100ESGSecLdr",4109.65,4133.45,4094.3,4098.2,4113.25,0,0,2025-08-12,0,0,0
"NIFTY100 ESG",4840.45,4865.3,4823.35,4827.6,4841.05,0,0,2025-08-12,0,0,0
"NIFTY M150 QLTY50",23806.95,23849.7,23648.8,23681.35,23785.1,0,0,2025-08-12,0,0,0
"NIFTY INDIA MFG",14039.6,14108.1,14025.6,14049,14043.5,0,0,2025-08-12,0,0,0
"Nifty200 Alpha 30",24583.25,24597,24402.95,24425.6,24563.15,0,0,2025-08-12,0,0,0
"NiftyM150Momntm50",60482.7,60540.15,59995.7,60061.05,60333.95,0,0,2025-08-12,0,0,0
"Nifty IT",34589.85,35072.5,34561.3,34674.3,34544.65,0,0,2025-08-12,0,46088.9,30918.95
"Nifty Next 50",66332.75,66602.25,66185.25,66223.9,66283.95,0,0,2025-08-12,0,77918,56192.45
"Nifty Bank",55441.1,55566.7,55001.5,55043.7,55510.75,0,0,2025-08-12,0,57628.4,47702.9
"NIFTY MIDCAP 100",56542.85,56675.25,56286.3,56324.85,56479,0,0,2025-08-12,0,60925.95,46865.7
"Nifty 500",22633.65,22730.25,22554.3,22568.6,22633.45,0,0,2025-08-12,0,24573.4,19519.85
"Nifty 100",25156.95,25292.35,25064.75,25085.4,25172.2,0,0,2025-08-12,0,27335.65,22177.35
"Nifty Midcap 50",15933.85,15962.65,15844.15,15856.05,15922.25,0,0,2025-08-12,0,17066.75,13269.65
"Nifty Realty",891.4,891.5,880.8,883.9,890.4,0,0,2025-08-12,0,1140.4,765.8
"Nifty Infra",8977.35,9039.8,8964.7,8972.3,8977.3,0,0,2025-08-12,0,9704.2,7589.95
"Nifty Energy",34661.05,34881.6,34635.7,34741.45,34610.35,0,0,2025-08-12,0,44721.1,29313.2
"Nifty FMCG",55336.5,55596.65,54973.4,55034.45,55309.9,0,0,2025-08-12,0,66438.7,50199.35
"Nifty MNC",28341.15,28522.5,28224.85,28259.45,28288.2,0,0,2025-08-12,0,32841.15,23981.05
"Nifty Pharma",21604.65,21900,21554.7,21753.5,21604.65,0,0,2025-08-12,0,23907.9,19121.1
"Nifty PSE",9581.2,9625.25,9557.95,9581.4,9574.6,0,0,2025-08-12,0,11564.9,7956.45
"Nifty PSU Bank",7045.25,7064.5,7017.6,7026.9,7032.7,0,0,2025-08-12,0,7304.8,5530.35
"Nifty Serv Sector",32257.65,32399.15,32059.9,32089.45,32289.1,0,0,2025-08-12,0,33916.45,29070.85
"India VIX",12.2175,12.4225,11.595,12.2325,12.2175,0,0,2025-08-12,0,23.1875,9.47
"Nifty Auto",23741.1,24011.7,23732.45,23856.6,23723.75,0,0,2025-08-12,0,27696.1,19316.65
"Nifty Metal",9163.15,9280.7,9160.5,9229.7,9194.8,0,0,2025-08-12,0,10322.05,7690.2
"Nifty Media",1640.15,1662.4,1639.5,1647.55,1637.7,0,0,2025-08-12,0,2182.35,1344.4
"NIFTY SMLCAP 100",17534.6,17579.75,17462.15,17498.1,17491.7,0,0,2025-08-12,0,19716.2,14084.3
"Nifty 200",13677.95,13743.55,13626.05,13636.7,13682.25,0,0,2025-08-12,0,14833.75,11941.45
"Nifty Div Opps 50",5850.55,5894.1,5841.75,5847.65,5846.7,0,0,2025-08-12,0,7012.65,5288.6
"Nifty Commodities",8705.6,8761.95,8703,8726.1,8713.5,0,0,2025-08-12,0,9896.35,7502.95
"Nifty Consumption",11763.45,11831.9,11736.8,11747.15,11756.65,0,0,2025-08-12,0,13057.6,10090.65
"Nifty Fin Service",26367.5,26415.05,26112.7,26135.3,26405.8,0,0,2025-08-12,0,27369.8,22320.85
"Nifty50 Div Point",193.35,193.35,193.35,193.35,175.2,0,0,2025-08-12,0,0,0
"Nifty100 Liq 15",6849.65,6879.3,6817.85,6822.7,6854.3,0,0,2025-08-12,0,7223.7,5985.3
"Nifty CPSE",6333.1,6377.75,6325.75,6355.95,6333.75,0,0,2025-08-12,0,7477.4,5284.25
"Nifty GrowSect 15",11263.35,11347.95,11260,11277.8,11250.3,0,0,2025-08-12,0,13065.05,9722.65
"Nifty50 PR 2x Lev",13293,13443.75,13187.95,13210.75,13318.5,0,0,2025-08-12,0,16297.55,10678.25
"Nifty50 PR 1x Inv",208.9,209.75,207.75,209.55,208.7,0,0,2025-08-12,0,232.4,188.15
"Nifty50 TR 2x Lev",19804.1,20028.35,19647.75,19681.7,19812.75,0,0,2025-08-12,0,23715.35,15663.75
"Nifty50 TR 1x Inv",171.3,172,170.35,171.85,171.25,0,0,2025-08-12,0,192.05,156.1
"Nifty50 Value 20",12375.45,12458.4,12366.25,12381.75,12389.15,0,0,2025-08-12,0,14731.65,11375.5
"Nifty Mid Liq 15",14845.65,14869.7,14720.2,14736.4,14820,0,0,2025-08-12,0,15919.5,11541.7
"Nifty Pvt Bank",26741.4,26817.25,26540.3,26560.95,26779,0,0,2025-08-12,0,28577.65,23508.05
"NIFTY100 Qualty30",5467.2,5489.55,5448.7,5453.75,5462,0,0,2025-08-12,0,0,0
"Nifty GS 8 13Yr",2924.9,2925.94,2917.55,2919.06,2924.37,0,0,2025-08-12,0,0,0
"Nifty GS 10Yr",2593.19,2594.16,2586.33,2587.1,2592.74,0,0,2025-08-12,0,0,0
"Nifty GS 10Yr Cln",907.15,907.5,904.71,904.98,907.15,0,0,2025-08-12,0,0,0
"Nifty GS 4 8Yr",3168.01,3168.03,3160.29,3160.29,3167.43,0,0,2025-08-12,0,0,0
"Nifty GS 11 15Yr",3200.51,3206.21,3192.4,3193.36,3199.9,0,0,2025-08-12,0,0,0
"Nifty GS 15YrPlus",3445.74,3447.64,3430.21,3433.87,3445.07,0,0,2025-08-12,0,0,0
"Nifty GS Compsite",3008.32,3009.08,3000.57,3001.55,3007.76,0,0,2025-08-12,0,0,0
"NIFTY HEALTHCARE",14307.55,14486.05,14275.1,14385,14301.2,0,0,2025-08-12,0,15108.8,6482.8
"NIFTY CONSR DURBL",37276,37353.55,36980.2,37034.7,37277.5,0,0,2025-08-12,0,44426.55,14089.55
"NIFTY OIL AND GAS",11059.55,11158.35,11044.25,11103.85,11059.95,0,0,2025-08-12,0,13607.2,4632.7
"NIFTY500 MULTICAP",15758.1,15811.8,15704.15,15714.95,15750.5,0,0,2025-08-12,0,17112.15,5531.55
"NIFTY LARGEMID250",15893.35,15949.85,15831.15,15841,15886.85,0,0,2025-08-12,0,17095.2,5635.2
"NIFTY MID SELECT",12630,12663.5,12549.8,12561.6,12610.5,0,0,2025-08-12,0,13537.8,5520.25
"NIFTY TOTAL MKT",12738.35,12791.75,12693.8,12701.2,12736.3,0,0,2025-08-12,0,13842.6,6252.1
"NIFTY MICROCAP250",23212.25,23311,23101.6,23120,23119.05,0,0,2025-08-12,0,26476.9,5802.95
"NIFTY IND DIGITAL",8765.95,8816.05,8726.9,8736.7,8749.55,0,0,2025-08-12,0,10152.15,4755.25
"Nifty Tata 25 Cap",14603.2,14767.15,14581.75,14601.25,14613.8,0,0,2025-08-12,0,18764.95,9887.45
"Nifty MidSml Hlth",44045.4,44623.4,43899.85,44275.4,43979.3,0,0,2025-08-12,0,46103.35,20019.15
"Nifty Multi Mfg",14743.45,14823.35,14729.2,14749.9,14755.3,0,0,2025-08-12,0,16253.65,8394.35
"Nifty Multi Infra",13784.6,13853.95,13755.1,13765.95,13775.55,0,0,2025-08-12,0,15154.1,8010.1
"BHARATBOND-APR30",1538.55,1538.55,1538.08,1538.29,1538.25,0,0,2025-08-12,0,0,0
"BHARATBOND-APR31",1403.79,1403.79,1403.66,1403.66,1403.53,0,0,2025-08-12,0,0,0
"BHARATBOND-APR32",1281.93,1281.93,1281.59,1281.59,1281.69,0,0,2025-08-12,0,0,0
"BHARATBOND-APR33",1245.34,1245.34,1244.93,1244.93,1245.1,0,0,2025-08-12,0,0,0
"Nifty Ind Defence",7717.65,7725.15,7578.45,7626.25,7700.75,0,0,2025-08-12,0,9195.15,3374.95
"Nifty Ind Tourism",9015.7,9089.65,9011.4,9043.5,9021.4,0,0,2025-08-12,0,9497.2,6058.05
"Nifty Capital Mkt",4355.05,4366.65,4322.25,4325.9,4343.65,0,0,2025-08-12,0,4768,2009.6
"Nifty500Momentm50",51114.95,51199.85,50781.4,50837.2,51080.75,0,0,2025-08-12,0,0,0
"NiftyMS400 MQ 100",47600.35,47646.3,47196.25,47248.45,47499.8,0,0,2025-08-12,0,0,0
"NiftySml250MQ 100",44435.6,44576.8,44294.7,44353.7,44389.5,0,0,2025-08-12,0,0,0
"Nifty Top 10 EW",9351.9,9420.15,9307.3,9318,9359.15,0,0,2025-08-12,0,0,0
"Nifty AQL 30",21792.35,21858.6,21678.75,21695.3,21780.85,0,0,2025-08-12,0,0,0
"Nifty AQLV 30",20127.25,20250.65,20107.6,20138.9,20114.05,0,0,2025-08-12,0,0,0
"Nifty EV",2871.7,2891.45,2869.85,2872,2868.6,0,0,2025-08-12,0,0,0
"Nifty HighBeta 50",3570.75,3581.5,3553.45,3556.05,3566.75,0,0,2025-08-12,0,0,0
"Nifty New Consump",11541.3,11581.45,11499,11508.5,11532.3,0,0,2025-08-12,0,0,0
"Nifty Corp MAATR",35505.5,35831.25,35501.6,35582.7,35543.6,0,0,2025-08-12,0,0,0
"Nifty Low Vol 50",24466.15,24572.4,24386.75,24402.9,24464.35,0,0,2025-08-12,0,0,0
"Nifty Mobility",20821.8,20977.8,20810.25,20836.95,20822.15,0,0,2025-08-12,0,0,0
"Nifty Qlty LV 30",16730.5,16798.2,16665.25,16679.7,16722.75,0,0,2025-08-12,0,0,0
"Nifty Sml250 Q50",26563.9,26686.65,26498.45,26544.9,26570.5,0,0,2025-08-12,0,0,0
"Nifty Top 15 EW",10044.75,10113.85,10002.8,10011.65,10047.85,0,0,2025-08-12,0,0,0
"Nifty100 Alpha 30",17996.55,18050.25,17915.7,17928.7,18000.2,0,0,2025-08-12,0,0,0
"Nifty100 Enh ESG",4876.15,4900.85,4858.1,4862.45,4876.45,0,0,2025-08-12,0,0,0
"Nifty200 Value 30",12773.55,12858,12770.65,12799.2,12780.25,0,0,2025-08-12,0,0,0
"Nifty500 EW",13925.45,13966.25,13885.75,13900.6,13909,0,0,2025-08-12,0,0,0
"Nifty Multi MQ 50",40389.7,40420.8,39980.05,40004.3,40304.8,0,0,2025-08-12,0,0,0
"Nifty500 Value 50",13779.95,13884.65,13778.65,13819.95,13788.05,0,0,2025-08-12,0,0,0
"Nifty Top 20 EW",8929.5,8996.35,8905.7,8915,8931.95,0,0,2025-08-12,0,0,0
"Nifty CoreHousing",15947.05,15955.95,15819,15857.25,15930.55,0,0,2025-08-12,0,17961.7,13680.9
"Nifty FinSerExBnk",29192.5,29248.9,28888.45,28914.85,29175.85,0,0,2025-08-12,0,31050.5,21702.4
"Nifty Housing",11372.1,11408.65,11339.15,11350.85,11369.75,0,0,2025-08-12,0,12386.3,9839.7
"Nifty IPO",2069.5,2081,2064.4,2067.4,2059.85,0,0,2025-08-12,0,2387.55,1617.15
"Nifty MS Fin Serv",17965.45,17985.7,17824.9,17841.75,17931.3,0,0,2025-08-12,0,19281.05,12407.95
"Nifty MS Ind Cons",19260.45,19331.9,19177.6,19207.85,19250.7,0,0,2025-08-12,0,21008.1,14493.4
"Nifty MS IT Telcm",9267.3,9387.55,9263.05,9304.85,9249.2,0,0,2025-08-12,0,11723.2,7836
"Nifty NonCyc Cons",16076.2,16141.2,15983.85,15997.85,16075.85,0,0,2025-08-12,0,18289.65,13081.55
"Nifty Rural",14788.4,14839.85,14731.95,14741.8,14784.8,0,0,2025-08-12,0,16370.1,12304.35
"Nifty Shariah 25",8061.85,8118.2,8054.6,8063.75,8058.6,0,0,2025-08-12,0,9449.55,7121.55
"Nifty Trans Logis",23399.15,23577.45,23386.7,23438.2,23388.1,0,0,2025-08-12,0,26170.5,16828.35
"Nifty50 Shariah",4549.1,4582.55,4540.75,4547.35,4548.95,0,0,2025-08-12,0,5677.9,4235.9
"Nifty500 LMS Eql",17371.35,17419.15,17310.65,17324.45,17356.65,0,0,2025-08-12,0,18838.1,14014.4
"Nifty500 Shariah",6911.95,6948.55,6903.5,6908.9,6906.85,0,0,2025-08-12,0,8238.85,6004.55
"Nifty500 Qlty50",18746.2,18807.9,18658,18667.55,18739.6,0,0,2025-08-12,0,0,0
"Nifty500 LowVol50",21138.3,21204.85,21077.05,21088.2,21136.35,0,0,2025-08-12,0,0,0
"Nifty500 MQVLv50",30032.2,30077.6,29892.6,29924.8,30015.45,0,0,2025-08-12,0,0,0
